timestamp,robot_id,drive_motor_temperature_c,drive_motor_current_a,drive_vibration_mm_s,battery_voltage_v,battery_temperature_c,days_since_maintenance,risk_level
2026-06-13 18:32:41,ROBOT_04,71.19,16.582,5.42,44.575,50.23,43,위험
2026-06-13 19:25:42,ROBOT_01,57.26,11.375,2.981,46.845,40.01,43,주의
2026-06-13 19:25:42,ROBOT_02,61.87,12.13,2.756,45.832,41.54,43,주의
2026-06-13 19:25:42,ROBOT_03,51.76,10.185,1.55,47.669,32.29,1,정상
2026-06-13 19:25:42,ROBOT_04,72.32,15.833,4.897,44.244,47.54,43,위험
2026-06-13 20:18:43,ROBOT_01,62.06,11.771,2.986,46.826,40,43,정상
2026-06-13 20:18:43,ROBOT_02,62.72,10.169,2.741,46.453,45.37,43,정상
2026-06-13 20:18:43,ROBOT_03,51.88,9.568,1.52,47.736,34.29,1,정상
2026-06-13 20:18:43,ROBOT_04,76.27,16.879,5.847,44.254,50.03,43,위험
2026-06-13 21:11:43,ROBOT_01,57.43,11.211,2.592,47.072,40.95,43,정상
2026-06-13 21:11:43,ROBOT_02,61,12.02,2.889,46.315,42.51,43,주의
2026-06-13 21:11:43,ROBOT_03,52.16,10.176,1.6,48.068,35.14,1,정상
2026-06-13 21:11:43,ROBOT_04,76.6,17.288,5.702,44.729,52.59,43,위험
2026-06-13 22:04:44,ROBOT_01,57.2,11.53,2.984,46.597,37.97,43,정상
2026-06-13 22:04:44,ROBOT_02,60.1,10.937,3.071,46.494,40.57,43,주의
2026-06-13 22:04:44,ROBOT_03,51.85,9.705,1.776,47.885,31.02,1,정상
2026-06-13 22:04:44,ROBOT_04,74.43,15.611,5.729,44.818,49.07,43,위험
2026-06-13 22:57:45,ROBOT_01,60.12,11.359,2.797,47.477,35.83,43,정상
2026-06-13 22:57:45,ROBOT_02,60.76,10.789,3.048,46.752,39.36,43,주의
2026-06-13 22:57:45,ROBOT_03,46.33,6.624,1.474,48.069,36.5,1,정상
2026-06-13 22:57:45,ROBOT_04,74.04,16.746,5.71,44.347,49.77,43,위험
2026-06-13 23:50:46,ROBOT_01,60.49,11.075,3.544,47.067,39.2,43,주의
2026-06-13 23:50:46,ROBOT_02,55.35,11.175,2.816,46.546,37.69,43,정상
2026-06-13 23:50:46,ROBOT_03,49.27,9.051,1.484,47.884,31.31,1,정상
2026-06-13 23:50:46,ROBOT_04,68.99,14.515,5.859,44.199,50.23,43,위험
2026-06-14 00:43:47,ROBOT_01,54.39,11.771,2.855,46.761,34.86,44,정상
2026-06-14 00:43:47,ROBOT_02,61.34,11.939,2.933,45.759,41.34,44,정상
2026-06-14 00:43:47,ROBOT_03,47.45,7.878,1.388,48.474,31.84,2,정상
2026-06-14 00:43:47,ROBOT_04,72.76,14.893,5.14,45.085,48.44,44,위험
2026-06-14 01:36:47,ROBOT_01,56.75,10.542,3.095,47.156,38.18,44,정상
2026-06-14 01:36:47,ROBOT_02,56.48,10.868,2.532,47.343,38.59,44,정상
2026-06-14 01:36:47,ROBOT_03,50.21,7.906,0.943,48.617,30.49,2,정상
2026-06-14 01:36:47,ROBOT_04,76.15,14.997,5.4,44.103,49.72,44,위험
2026-06-14 02:29:48,ROBOT_01,51.15,10.784,2.305,47.53,36.05,44,정상
2026-06-14 02:29:48,ROBOT_02,53.44,11.344,3.148,46.6,39.24,44,정상
2026-06-14 02:29:48,ROBOT_03,46.07,8.459,1.583,48.613,31,2,정상
2026-06-14 02:29:48,ROBOT_04,70.49,15.909,5.472,44.083,48.3,44,위험
2026-06-14 03:22:49,ROBOT_01,60.37,11.36,2.641,45.992,41.81,44,주의
2026-06-14 03:22:49,ROBOT_02,58.56,10.209,3.23,46.92,38.35,44,정상
2026-06-14 03:22:49,ROBOT_03,41.35,7.152,1.612,48.563,30.66,2,정상
2026-06-14 03:22:49,ROBOT_04,71.26,15.132,5.849,44.474,53.61,44,위험
2026-06-14 04:15:50,ROBOT_01,55.53,10.459,2.939,46.972,38.13,44,정상
2026-06-14 04:15:50,ROBOT_02,59.03,10.754,2.327,47.252,39.48,44,정상
2026-06-14 04:15:50,ROBOT_03,53.46,10.647,3.735,46.976,37.47,2,정상
2026-06-14 04:15:50,ROBOT_04,68.96,16.109,6.114,44.183,49.48,44,위험
2026-06-14 05:08:51,ROBOT_01,54.95,10.229,2.7,46.781,37.44,44,정상
2026-06-14 05:08:51,ROBOT_02,59.78,10.463,2.811,46.532,42.01,44,정상
2026-06-14 05:08:51,ROBOT_03,42.62,7.379,1.177,49.088,27.22,2,정상
2026-06-14 05:08:51,ROBOT_04,72.79,14.062,5.702,44.045,50.42,44,위험
2026-06-14 06:01:51,ROBOT_01,53.89,8.827,2.827,47.475,36.54,44,정상
2026-06-14 06:01:51,ROBOT_02,56.41,11.319,2.507,46.574,40.69,44,정상
2026-06-14 06:01:51,ROBOT_03,49.88,8.104,1.196,49.571,28.92,2,정상
2026-06-14 06:01:51,ROBOT_04,72.16,15.569,6.122,44.479,51.47,44,위험
2026-06-14 06:54:52,ROBOT_01,52.99,10.207,2.963,47.14,34.97,44,정상
2026-06-14 06:54:52,ROBOT_02,52.99,11.172,2.815,47.456,34.95,44,정상
2026-06-14 06:54:52,ROBOT_03,49.22,8.243,1.862,48.69,30.33,2,정상
2026-06-14 06:54:52,ROBOT_04,69.06,14.846,6.072,44.638,51.2,44,위험
2026-06-14 07:47:53,ROBOT_01,53.57,10.141,2.909,46.721,37.97,44,정상
2026-06-14 07:47:53,ROBOT_02,59.16,10.727,3.101,46.482,36.1,44,정상
2026-06-14 07:47:53,ROBOT_03,47.77,8.304,1.452,48.337,31.31,2,정상
2026-06-14 07:47:53,ROBOT_04,69.92,15.002,5.93,44.152,50.74,44,위험
2026-06-14 08:40:54,ROBOT_01,53.49,10.618,2.897,47.217,35.87,44,정상
2026-06-14 08:40:54,ROBOT_02,54.09,10.903,2.822,46.719,35.53,44,정상
2026-06-14 08:40:54,ROBOT_03,50.32,7.63,1.408,48.647,34.86,2,정상
2026-06-14 08:40:54,ROBOT_04,77.19,14.718,6.002,43.589,49.82,44,위험
2026-06-14 09:33:55,ROBOT_01,58.38,10.422,2.901,46.626,39.7,44,정상
2026-06-14 09:33:55,ROBOT_02,55.35,10.494,2.614,47.043,37.43,44,정상
2026-06-14 09:33:55,ROBOT_03,47.47,9.787,1.741,48.299,31.62,2,정상
2026-06-14 09:33:55,ROBOT_04,71.18,15.217,5.446,43.671,45.83,44,위험
2026-06-14 10:26:55,ROBOT_01,58.75,10.787,3.162,47.143,39.91,44,주의
2026-06-14 10:26:55,ROBOT_02,56.5,10.162,2.589,47.185,36.49,44,정상
2026-06-14 10:26:55,ROBOT_03,44.25,7.665,1.529,48.488,32.42,2,정상
2026-06-14 10:26:55,ROBOT_04,77.66,16.108,5.794,44.444,50.17,44,위험
2026-06-14 11:19:56,ROBOT_01,56.05,9.907,2.81,46.599,40.72,44,정상
2026-06-14 11:19:56,ROBOT_02,62.09,10.865,2.968,46.21,40.68,44,주의
2026-06-14 11:19:56,ROBOT_03,44.83,8.098,1.327,47.833,30.46,2,정상
2026-06-14 11:19:56,ROBOT_04,72.28,14.575,5.346,44.274,49.66,44,위험
2026-06-14 12:12:57,ROBOT_01,58.92,10.449,2.713,46.576,39.84,44,정상
2026-06-14 12:12:57,ROBOT_02,54.72,10.351,2.602,46.707,37.27,44,정상
2026-06-14 12:12:57,ROBOT_03,55.13,7.684,1.473,48.78,34.71,2,정상
2026-06-14 12:12:57,ROBOT_04,72.47,14.569,6.014,43.96,53.2,44,위험
2026-06-14 13:05:58,ROBOT_01,58.94,11.072,2.897,46.515,42.16,44,주의
2026-06-14 13:05:58,ROBOT_02,53.43,9.953,3.447,47.533,37.37,44,정상
2026-06-14 13:05:58,ROBOT_03,52.26,8.913,1.851,47.409,32.54,2,정상
2026-06-14 13:05:58,ROBOT_04,74.06,16.064,5.996,44.08,53.13,44,위험
2026-06-14 13:58:59,ROBOT_01,59.87,11.745,2.635,46.263,43.64,44,주의
2026-06-14 13:58:59,ROBOT_02,58.37,11.869,2.939,46.773,38.41,44,주의
2026-06-14 13:58:59,ROBOT_03,50.84,9.235,1.548,48.418,32.96,2,정상
2026-06-14 13:58:59,ROBOT_04,75.09,15.392,6.286,43.953,52.91,44,위험
2026-06-14 14:51:59,ROBOT_01,59.67,11.45,2.891,46.25,38.27,44,정상
2026-06-14 14:51:59,ROBOT_02,60.23,11.691,3.246,46.441,39.71,44,주의
2026-06-14 14:51:59,ROBOT_03,48.31,8.903,1.687,47.272,35.7,2,정상
2026-06-14 14:51:59,ROBOT_04,78.83,16.963,6.529,43.448,52.97,44,위험
2026-06-14 15:45:00,ROBOT_01,54.82,12.137,3.11,46.67,41.8,44,정상
2026-06-14 15:45:00,ROBOT_02,66.39,11.995,2.975,46.091,44.23,44,주의
2026-06-14 15:45:00,ROBOT_03,46.97,7.98,1.37,47.953,32.09,2,정상
2026-06-14 15:45:00,ROBOT_04,73.34,14.558,5.749,44.13,50.72,44,위험
2026-06-14 16:38:01,ROBOT_01,63.46,11.493,3.142,45.778,41.65,44,주의
2026-06-14 16:38:01,ROBOT_02,65.11,11.569,3.285,46.32,41.44,44,주의
2026-06-14 16:38:01,ROBOT_03,41.77,9.324,1.309,48.395,30.03,2,정상
2026-06-14 16:38:01,ROBOT_04,76.23,16.208,6.144,43.726,51.13,44,위험
2026-06-14 17:31:02,ROBOT_01,60.28,10.651,2.565,47.111,38.01,44,정상
2026-06-14 17:31:02,ROBOT_02,57.63,10.856,2.604,46.597,40.22,44,정상
2026-06-14 17:31:02,ROBOT_03,52.4,8.8,1.714,48.45,34.93,2,정상
2026-06-14 17:31:02,ROBOT_04,78.19,16.52,6.008,43.445,54.08,44,위험
2026-06-14 18:24:02,ROBOT_01,54.81,11.193,2.879,46.521,41.6,44,정상
2026-06-14 18:24:02,ROBOT_02,64.25,12.66,2.718,46.254,43.69,44,주의
2026-06-14 18:24:02,ROBOT_03,46.18,8.959,1.468,48.302,34.45,2,정상
2026-06-14 18:24:02,ROBOT_04,74.27,16.563,6.154,43.512,53.26,44,위험
2026-06-14 19:17:03,ROBOT_01,57.89,11.094,3.047,46.233,39.08,44,정상
2026-06-14 19:17:03,ROBOT_02,65.88,11.854,2.553,46.741,44.28,44,정상
2026-06-14 19:17:03,ROBOT_03,49.3,8.426,1.803,47.88,36.12,2,정상
2026-06-14 19:17:03,ROBOT_04,81.85,17.123,6.891,43.012,54.22,44,위험
2026-06-14 20:10:04,ROBOT_01,57.31,11.926,2.766,46.444,40,44,정상
2026-06-14 20:10:04,ROBOT_02,60.03,11.818,2.774,46.483,40.48,44,주의
2026-06-14 20:10:04,ROBOT_03,54.06,9.619,1.379,48.964,37.85,2,정상
2026-06-14 20:10:04,ROBOT_04,76.14,17.861,6.457,43.217,55.3,44,위험
2026-06-14 21:03:05,ROBOT_01,58.77,10.973,2.902,46.159,39.25,44,주의
2026-06-14 21:03:05,ROBOT_02,59.29,11.235,2.679,46.296,41.04,44,정상
2026-06-14 21:03:05,ROBOT_03,53.21,8.035,1.269,47.7,33.16,2,정상
2026-06-14 21:03:05,ROBOT_04,80.29,17.673,5.858,43.044,53.26,44,위험
2026-06-14 21:56:06,ROBOT_01,61.19,11.371,2.765,47.491,40.26,44,주의
2026-06-14 21:56:06,ROBOT_02,64.98,13.098,2.63,46.042,40.94,44,주의
2026-06-14 21:56:06,ROBOT_03,55.11,9.274,1.205,48.607,35.22,2,정상
2026-06-14 21:56:06,ROBOT_04,79.7,16.261,5.94,44.615,53.32,44,위험
2026-06-14 22:49:06,ROBOT_01,58.82,11.748,2.927,47.221,41.23,44,정상
2026-06-14 22:49:06,ROBOT_02,64.63,10.975,2.687,46.344,37.33,44,주의
2026-06-14 22:49:06,ROBOT_03,52.06,8.434,1.875,48.46,34.38,2,정상
2026-06-14 22:49:06,ROBOT_04,77.03,16.31,6.132,44.035,53.54,44,위험
2026-06-14 23:42:07,ROBOT_01,60.36,10.569,2.806,47.255,38.14,44,정상
2026-06-14 23:42:07,ROBOT_02,61.19,11.664,2.923,45.907,40.71,44,주의
2026-06-14 23:42:07,ROBOT_03,51.5,8.622,1.622,48.225,35.24,2,정상
2026-06-14 23:42:07,ROBOT_04,74.7,16.463,6.535,43.763,53.46,44,위험
2026-06-15 00:35:08,ROBOT_01,62.04,11.02,2.985,46.217,39.06,45,주의
2026-06-15 00:35:08,ROBOT_02,58.4,11.06,3.019,46.451,38.65,45,정상
2026-06-15 00:35:08,ROBOT_03,52.25,8.323,1.586,47.906,36.6,3,정상
2026-06-15 00:35:08,ROBOT_04,77.66,16.202,6.039,43.88,54.53,45,위험
2026-06-15 01:28:09,ROBOT_01,62.84,10.741,2.984,47.236,38.04,45,주의
2026-06-15 01:28:09,ROBOT_02,60.92,10.917,2.926,46.823,38.2,45,주의
2026-06-15 01:28:09,ROBOT_03,47.71,8.722,0.983,47.728,31.09,3,정상
2026-06-15 01:28:09,ROBOT_04,78.87,15.231,6.386,44.355,49.91,45,위험
2026-06-15 02:21:10,ROBOT_01,57.2,11.297,2.799,46.392,40.83,45,주의
2026-06-15 02:21:10,ROBOT_02,60.32,9.721,2.628,46.676,36.75,45,정상
2026-06-15 02:21:10,ROBOT_03,50,7.578,1.558,48.395,35.39,3,정상
2026-06-15 02:21:10,ROBOT_04,72.24,15.341,5.835,43.585,50.12,45,위험
2026-06-15 03:14:10,ROBOT_01,57.55,10.916,2.285,46.458,40.91,45,정상
2026-06-15 03:14:10,ROBOT_02,63.08,9.995,3.093,46.761,36.5,45,주의
2026-06-15 03:14:10,ROBOT_03,51.54,8.117,1.52,48.972,36.24,3,정상
2026-06-15 03:14:10,ROBOT_04,69.77,15.391,5.975,44.241,49.91,45,위험
2026-06-15 04:07:11,ROBOT_01,58.78,12.038,2.536,47.198,39.53,45,정상
2026-06-15 04:07:11,ROBOT_02,61.13,10.971,2.504,45.404,41.52,45,주의
2026-06-15 04:07:11,ROBOT_03,46.74,8.338,1.9,48.874,32.83,3,정상
2026-06-15 04:07:11,ROBOT_04,77.56,16.143,6.047,44.507,50.28,45,위험
2026-06-15 05:00:12,ROBOT_01,57.94,10.547,2.842,47.589,34.74,45,정상
2026-06-15 05:00:12,ROBOT_02,54.92,10.976,2.616,47.047,37.43,45,정상
2026-06-15 05:00:12,ROBOT_03,45.36,7.287,1.1,48.497,28.89,3,정상
2026-06-15 05:00:12,ROBOT_04,72.05,16.86,5.737,43.98,50.53,45,위험
2026-06-15 05:53:13,ROBOT_01,57.9,10.632,2.36,46.429,35.37,45,정상
2026-06-15 05:53:13,ROBOT_02,60.31,11.383,3.06,46.362,38.7,45,주의
2026-06-15 05:53:13,ROBOT_03,46.29,9.498,1.605,48.606,30.34,3,정상
2026-06-15 05:53:13,ROBOT_04,74.4,17.074,6.166,43.837,49.22,45,위험
2026-06-15 06:46:14,ROBOT_01,54.64,10.634,3.034,46.389,36.81,45,정상
2026-06-15 06:46:14,ROBOT_02,56.55,10.581,3.16,47.161,39.61,45,정상
2026-06-15 06:46:14,ROBOT_03,51.48,8.144,1.699,48.422,31.79,3,정상
2026-06-15 06:46:14,ROBOT_04,71.24,15.386,5.645,44.031,51.89,45,위험
2026-06-15 07:39:14,ROBOT_01,58.87,9.976,2.287,47.615,33.5,45,정상
2026-06-15 07:39:14,ROBOT_02,57.91,10.417,3.12,46.945,40.8,45,주의
2026-06-15 07:39:14,ROBOT_03,46.82,7.593,1.305,49.164,28.34,3,정상
2026-06-15 07:39:14,ROBOT_04,71.33,14.654,6.291,44.435,48.52,45,위험
2026-06-15 08:32:15,ROBOT_01,53.58,11.292,2.635,47.587,37.68,45,정상
2026-06-15 08:32:15,ROBOT_02,59.28,10.403,3.013,46.351,37.2,45,주의
2026-06-15 08:32:15,ROBOT_03,47.85,7.958,1.5,49.052,30.8,3,정상
2026-06-15 08:32:15,ROBOT_04,71.04,14.885,5.593,44.175,51,45,위험
2026-06-15 09:25:16,ROBOT_01,58.95,11.424,3.135,47.288,38.68,45,정상
2026-06-15 09:25:16,ROBOT_02,57,10.055,3.036,47.087,38.57,45,정상
2026-06-15 09:25:16,ROBOT_03,44.35,8.723,1.234,47.999,31.06,3,정상
2026-06-15 09:25:16,ROBOT_04,70.81,14.832,6.333,43.818,49.73,45,위험
2026-06-15 10:18:17,ROBOT_01,54.39,10.58,2.569,47.475,40.04,45,정상
2026-06-15 10:18:17,ROBOT_02,55.37,10.622,3.093,46.323,38.36,45,정상
2026-06-15 10:18:17,ROBOT_03,45.78,7.633,1.446,49.735,29.62,3,정상
2026-06-15 10:18:17,ROBOT_04,73.87,15.649,6.178,44.337,51.52,45,위험
2026-06-15 11:11:18,ROBOT_01,57.22,10.593,2.944,46.925,37.45,45,주의
2026-06-15 11:11:18,ROBOT_02,58.02,12.578,2.296,47.075,37.53,45,주의
2026-06-15 11:11:18,ROBOT_03,45.91,8.316,1.408,48.898,32.79,3,정상
2026-06-15 11:11:18,ROBOT_04,74.9,16.445,6.156,44.151,49.12,45,위험
2026-06-15 12:04:18,ROBOT_01,61.84,12.806,2.949,45.868,43.24,45,주의
2026-06-15 12:04:18,ROBOT_02,56.73,10.219,3.251,47.074,43.17,45,정상
2026-06-15 12:04:18,ROBOT_03,48.45,8.936,1.261,48.628,29.66,3,정상
2026-06-15 12:04:18,ROBOT_04,70.77,15.194,6.217,44.627,48.3,45,위험
2026-06-15 12:57:19,ROBOT_01,54.22,9.365,2.717,46.959,38.96,45,정상
2026-06-15 12:57:19,ROBOT_02,57.63,10.408,3.257,47.347,40.28,45,정상
2026-06-15 12:57:19,ROBOT_03,45.35,8.087,1.489,47.479,31.2,3,정상
2026-06-15 12:57:19,ROBOT_04,76.85,14.953,6.087,44.174,49.39,45,위험
2026-06-15 13:50:20,ROBOT_01,57.67,11.62,2.861,46.444,41.94,45,주의
2026-06-15 13:50:20,ROBOT_02,58.08,11.761,3.176,46.463,40.21,45,주의
2026-06-15 13:50:20,ROBOT_03,55.32,8.501,2.074,47.826,35.24,3,정상
2026-06-15 13:50:20,ROBOT_04,79.76,16.897,5.659,43.068,52.96,45,위험
2026-06-15 14:43:21,ROBOT_01,58.04,10.557,2.997,47.247,37.4,45,정상
2026-06-15 14:43:21,ROBOT_02,59.65,10.793,2.993,46.21,40.14,45,주의
2026-06-15 14:43:21,ROBOT_03,47.05,10.37,1.138,47.854,31.62,3,정상
2026-06-15 14:43:21,ROBOT_04,79.28,16.166,6.675,44.158,55.01,45,위험
2026-06-15 15:36:21,ROBOT_01,58.78,11.961,2.742,46.687,39.56,45,정상
2026-06-15 15:36:21,ROBOT_02,58.67,10.01,3.364,45.908,40.45,45,주의
2026-06-15 15:36:21,ROBOT_03,52.43,8.734,1.315,47.705,32.25,3,정상
2026-06-15 15:36:21,ROBOT_04,78.14,15.524,6.561,42.928,52.23,45,위험
2026-06-15 16:29:22,ROBOT_01,63.87,11.062,3.026,46.581,42.92,45,정상
2026-06-15 16:29:22,ROBOT_02,63.47,12.021,3.362,46.561,41.07,45,주의
2026-06-15 16:29:22,ROBOT_03,51.17,8.522,1.684,47.282,36.37,3,정상
2026-06-15 16:29:22,ROBOT_04,79.39,16.052,6.457,43.305,55.01,45,위험
2026-06-15 17:22:23,ROBOT_01,59.05,11.75,3.041,46.717,41.79,45,주의
2026-06-15 17:22:23,ROBOT_02,61.1,12.041,2.93,46.911,43.22,45,주의
2026-06-15 17:22:23,ROBOT_03,49.59,10.278,1.725,47.781,37.56,3,정상
2026-06-15 17:22:23,ROBOT_04,75.56,15.598,5.849,43.134,57.1,45,위험
2026-06-15 18:15:24,ROBOT_01,64.42,12.076,2.982,46.094,41.46,45,정상
2026-06-15 18:15:24,ROBOT_02,60.55,11.695,3.048,46.576,39.89,45,주의
2026-06-15 18:15:24,ROBOT_03,48.92,8.67,1.019,47.933,33.28,3,정상
2026-06-15 18:15:24,ROBOT_04,78,15.931,5.679,43.101,52.73,45,위험
2026-06-15 19:08:25,ROBOT_01,58.47,11.655,3.55,47.561,39.79,45,주의
2026-06-15 19:08:25,ROBOT_02,59.84,11.566,3.121,46.079,41.39,45,주의
2026-06-15 19:08:25,ROBOT_03,51.58,10.431,1.943,48.177,31.76,3,정상
2026-06-15 19:08:25,ROBOT_04,73.98,16.507,5.767,43.808,51.78,45,위험
2026-06-15 20:01:25,ROBOT_01,59.75,11.464,3.362,46.116,43.67,45,주의
2026-06-15 20:01:25,ROBOT_02,63.65,11.616,3.371,46.278,41.01,45,주의
2026-06-15 20:01:25,ROBOT_03,53.42,9.357,1.708,47.693,34.31,3,정상
2026-06-15 20:01:25,ROBOT_04,79.98,15.918,6.064,43.887,53.73,45,위험
2026-06-15 20:54:26,ROBOT_01,58.14,12.251,3.203,46.446,40.94,45,주의
2026-06-15 20:54:26,ROBOT_02,59.01,11.67,3.551,46.298,40.71,45,주의
2026-06-15 20:54:26,ROBOT_03,53.89,8.861,1.834,47.889,34.79,3,정상
2026-06-15 20:54:26,ROBOT_04,78.48,15.547,6.168,44.255,50.1,45,위험
2026-06-15 21:47:27,ROBOT_01,61.71,11.571,2.947,47.345,40.02,45,정상
2026-06-15 21:47:27,ROBOT_02,63.79,10.768,2.695,46.6,41.66,45,주의
2026-06-15 21:47:27,ROBOT_03,46.25,9.628,1.346,48.92,35.83,3,정상
2026-06-15 21:47:27,ROBOT_04,76.36,14.938,5.899,44.3,52.3,45,위험
2026-06-15 22:40:28,ROBOT_01,56.79,11.106,3.208,47.175,38.67,45,주의
2026-06-15 22:40:28,ROBOT_02,59.41,9.646,2.636,46.524,37.09,45,정상
2026-06-15 22:40:28,ROBOT_03,50.7,8.291,1.471,48.19,31.16,3,정상
2026-06-15 22:40:28,ROBOT_04,70.99,17.193,5.515,43.499,52.56,45,위험
2026-06-15 23:33:29,ROBOT_01,60.72,10.353,3.48,47.427,36.9,45,정상
2026-06-15 23:33:29,ROBOT_02,57.56,12.394,2.74,45.78,37.82,45,주의
2026-06-15 23:33:29,ROBOT_03,47.23,8.041,1.506,48.668,32.76,3,정상
2026-06-15 23:33:29,ROBOT_04,73.53,16.104,5.699,43.191,50.11,45,위험
2026-06-16 00:26:29,ROBOT_01,56.71,11.87,3.243,46.574,40.99,46,주의
2026-06-16 00:26:29,ROBOT_02,58.28,11.843,2.889,47.224,38.48,46,정상
2026-06-16 00:26:29,ROBOT_03,45.43,8.663,1.212,47.734,33.4,4,정상
2026-06-16 00:26:29,ROBOT_04,73.42,16.245,5.65,44.487,51.01,46,위험
2026-06-16 01:19:30,ROBOT_01,57.4,10.791,2.896,46.529,39.59,46,주의
2026-06-16 01:19:30,ROBOT_02,59.54,11.409,3.059,46.323,39.45,46,주의
2026-06-16 01:19:30,ROBOT_03,44.14,7.951,1.766,49.363,30.67,4,정상
2026-06-16 01:19:30,ROBOT_04,74.56,15.143,5.631,44.259,49.94,46,위험
2026-06-16 02:12:31,ROBOT_01,57.51,10.904,3.028,47.895,39.16,46,정상
2026-06-16 02:12:31,ROBOT_02,61.71,11.454,2.918,46.786,41.34,46,주의
2026-06-16 02:12:31,ROBOT_03,47.7,8.257,1.449,49.19,31.08,4,정상
2026-06-16 02:12:31,ROBOT_04,74.8,15.792,5.522,44.228,51.81,46,위험
2026-06-16 03:05:32,ROBOT_01,57.22,10.412,3.291,46.867,39.25,46,정상
2026-06-16 03:05:32,ROBOT_02,61.69,10.959,2.82,45.513,41.79,46,주의
2026-06-16 03:05:32,ROBOT_03,46.44,8.165,1.441,47.82,33.98,4,정상
2026-06-16 03:05:32,ROBOT_04,73.74,14.797,5.348,44.289,48.55,46,위험
2026-06-16 03:58:33,ROBOT_01,57.21,11.631,2.839,46.382,36.49,46,정상
2026-06-16 03:58:33,ROBOT_02,61.26,11.304,2.813,46.702,37.37,46,주의
2026-06-16 03:58:33,ROBOT_03,47.84,8.842,1.912,48.134,32.97,4,정상
2026-06-16 03:58:33,ROBOT_04,75.66,14.862,5.648,44.049,53.6,46,위험
2026-06-16 04:51:33,ROBOT_01,59.15,9.572,2.59,46.294,37.54,46,정상
2026-06-16 04:51:33,ROBOT_02,60.36,10.688,2.93,45.704,41.85,46,정상
2026-06-16 04:51:33,ROBOT_03,49.31,8.588,1.566,48.405,29.99,4,정상
2026-06-16 04:51:33,ROBOT_04,71.07,15.139,5.598,44.2,49.94,46,위험
2026-06-16 05:44:34,ROBOT_01,55.3,11.253,2.748,46.256,34.84,46,정상
2026-06-16 05:44:34,ROBOT_02,57.51,10.731,3.292,46.73,36.51,46,정상
2026-06-16 05:44:34,ROBOT_03,49.22,8.558,1.875,47.999,32.52,4,정상
2026-06-16 05:44:34,ROBOT_04,73.74,14.448,5.847,44.377,51.55,46,위험
2026-06-16 06:37:35,ROBOT_01,55.04,10.592,2.656,47.358,38.37,46,정상
2026-06-16 06:37:35,ROBOT_02,60.51,10.954,2.633,46.543,34.99,46,정상
2026-06-16 06:37:35,ROBOT_03,47.68,9.023,1.502,47.85,31.08,4,정상
2026-06-16 06:37:35,ROBOT_04,68.12,13.743,5.52,44.732,47.93,46,위험
2026-06-16 07:30:36,ROBOT_01,59,9.427,2.464,47.571,36.84,46,정상
2026-06-16 07:30:36,ROBOT_02,55.42,12.13,3.329,47.303,42.34,46,정상
2026-06-16 07:30:36,ROBOT_03,57.41,11.551,3.593,47.981,39.75,4,정상
2026-06-16 07:30:36,ROBOT_04,68.73,15.279,5.54,44.35,45.26,46,위험
2026-06-16 08:23:37,ROBOT_01,58.26,9.954,3.248,46.439,38.42,46,주의
2026-06-16 08:23:37,ROBOT_02,58.96,11.456,3.233,46.752,39.93,46,정상
2026-06-16 08:23:37,ROBOT_03,47.14,8.073,1.302,49.105,30.95,4,정상
2026-06-16 08:23:37,ROBOT_04,70.35,14.638,5.379,44.328,47.75,46,위험
2026-06-16 09:16:37,ROBOT_01,56.26,9.873,2.625,47.437,37.32,46,정상
2026-06-16 09:16:37,ROBOT_02,53.91,11.286,3.095,47.061,38.79,46,정상
2026-06-16 09:16:37,ROBOT_03,49.43,7.381,1.528,47.776,33.13,4,정상
2026-06-16 09:16:37,ROBOT_04,70.88,15.595,5.557,44.867,51.23,46,위험
2026-06-16 10:09:38,ROBOT_01,57.55,10.173,2.631,47.438,34.84,46,정상
2026-06-16 10:09:38,ROBOT_02,58.43,10.905,2.719,45.917,39.94,46,주의
2026-06-16 10:09:38,ROBOT_03,45.13,8.285,0.908,48.23,27.3,4,정상
2026-06-16 10:09:38,ROBOT_04,70.6,14.208,5.325,44.186,48.47,46,위험
2026-06-16 11:02:39,ROBOT_01,56.54,10.858,2.725,47.242,38.9,46,정상
2026-06-16 11:02:39,ROBOT_02,58.07,11.346,2.572,45.929,41.28,46,주의
2026-06-16 11:02:39,ROBOT_03,42.67,8.479,1.592,48.24,32.16,4,정상
2026-06-16 11:02:39,ROBOT_04,69.31,14.229,4.967,43.968,49.25,46,위험
2026-06-16 11:55:40,ROBOT_01,56.91,10.291,3.313,46.543,39.43,46,주의
2026-06-16 11:55:40,ROBOT_02,59.66,11.78,2.962,46.141,41.19,46,주의
2026-06-16 11:55:40,ROBOT_03,52.03,7.234,1.47,48.022,33.47,4,정상
2026-06-16 11:55:40,ROBOT_04,69.37,14.546,5.251,44.629,48.7,46,주의
2026-06-16 12:48:40,ROBOT_01,55.5,9.907,2.707,47.563,39.57,46,정상
2026-06-16 12:48:40,ROBOT_02,59.84,10.325,3.201,46.147,41.26,46,주의
2026-06-16 12:48:40,ROBOT_03,51.19,9.778,1.102,48.531,33.94,4,정상
2026-06-16 12:48:40,ROBOT_04,70.91,14.379,5.7,44.507,48.29,46,위험
2026-06-16 13:41:41,ROBOT_01,58.44,10.489,2.792,47.011,41.65,46,정상
2026-06-16 13:41:41,ROBOT_02,57.07,11.927,3.396,46.191,38.08,46,주의
