equipment_id,location_id,equipment_type,collected_at,day_index,hour,traffic_load,temperature_c,voltage_v,signal_strength_dbm,success_rate,response_time_ms,retry_count,disconnect_count,packet_loss_rate,error_count,days_since_maintenance,risk_score,risk_level,failure_event,maintenance_event,failure_within_7d,rul_hours
ANT-012,TG-03,hipass_antenna,2026-03-10 06:00:00,68,6,0.502,21.79,12.07,79.97,98.86,48.68,1,0,0.023,0,92,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-10 07:00:00,68,7,0.561,24.29,11.97,78.17,99.43,46.61,1,0,0.041,2,92,5.94,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-10 08:00:00,68,8,0.649,24.57,12.0,79.21,99.03,49.3,0,1,0.349,0,92,9.28,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-10 09:00:00,68,9,0.582,25.31,11.93,77.16,99.15,54.29,0,0,0.229,0,92,0.43,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-10 10:00:00,68,10,0.455,27.07,12.08,77.24,99.49,50.28,0,0,0.07,0,92,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-10 11:00:00,68,11,0.378,28.06,11.97,78.81,99.06,44.45,1,0,0.232,0,92,2.48,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-10 12:00:00,68,12,0.316,27.55,12.01,79.4,99.15,47.0,1,0,0.177,0,92,5.89,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-10 13:00:00,68,13,0.329,26.64,11.94,79.94,99.22,45.5,0,0,0.106,0,92,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-10 14:00:00,68,14,0.345,25.92,11.98,80.16,99.33,42.88,0,0,0.187,0,92,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-10 15:00:00,68,15,0.367,26.38,12.03,79.45,98.58,44.8,0,0,0,0,92,0.3,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-10 16:00:00,68,16,0.447,24.85,12.03,77.52,98.9,51.46,0,0,0.053,0,92,0.79,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-10 17:00:00,68,17,0.541,23.88,12.01,78.46,99.21,47.89,2,0,0.315,1,92,3.19,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-10 18:00:00,68,18,0.591,22.98,11.98,78.19,99.37,46.18,0,0,0.059,1,92,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-10 19:00:00,68,19,0.566,21.53,12.05,76.05,99.58,48.09,0,0,0.172,0,92,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-10 20:00:00,68,20,0.45,21.44,11.97,80.35,99.62,45.81,1,0,0.295,1,92,3.66,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-10 21:00:00,68,21,0.377,19.06,12.05,79.45,99.33,50.14,1,0,0.222,1,92,6.58,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-10 22:00:00,68,22,0.336,18.57,12.08,80.08,99.19,44.14,1,0,0.074,0,92,6.76,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-10 23:00:00,68,23,0.3,18.96,12.01,77.66,99.32,40.18,2,0,0.339,0,92,9.02,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-11 00:00:00,69,0,0.231,18.16,12.01,79.27,98.7,43.49,2,0,0.157,0,93,4.83,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-11 01:00:00,69,1,0.259,18.95,11.97,78.68,99.14,44.48,0,0,0.166,0,93,2.27,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-11 02:00:00,69,2,0.27,19.54,11.98,79.76,98.93,48.74,0,0,0.147,0,93,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-11 03:00:00,69,3,0.276,19.25,11.99,77.95,98.83,44.7,0,0,0.143,0,93,0.72,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-11 04:00:00,69,4,0.277,21.12,11.95,76.94,98.85,46.74,0,1,0.179,1,93,5.73,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-11 05:00:00,69,5,0.404,20.67,11.92,77.47,99.01,44.13,0,0,0.184,1,93,4.59,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-11 06:00:00,69,6,0.46,23.9,11.99,78.95,99.45,48.4,0,0,0.172,0,93,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-11 07:00:00,69,7,0.621,24.35,11.99,77.46,99.54,48.16,0,0,0.118,0,93,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-11 08:00:00,69,8,0.61,25.28,11.97,77.19,99.64,48.18,0,0,0.039,0,93,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-11 09:00:00,69,9,0.58,26.1,11.99,78.96,99.26,47.78,0,0,0.221,0,93,0.24,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-11 10:00:00,69,10,0.456,26.92,12.03,76.75,99.23,51.04,1,0,0.284,0,93,2.57,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-11 11:00:00,69,11,0.383,27.19,11.95,77.95,99.25,44.2,0,0,0.158,0,93,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-11 12:00:00,69,12,0.353,27.17,12.01,76.65,99.23,42.62,1,0,0.172,1,93,4.49,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-11 13:00:00,69,13,0.294,25.57,12.04,76.52,99.29,42.83,0,0,0.046,1,93,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-11 14:00:00,69,14,0.284,25.5,12.05,77.24,99.16,46.5,0,0,0.135,1,93,7.88,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-11 15:00:00,69,15,0.391,24.18,12.0,77.3,99.48,46.45,0,0,0.046,0,93,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-11 16:00:00,69,16,0.493,24.32,11.94,79.36,99.76,44.53,0,0,0.028,0,93,3.81,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-11 17:00:00,69,17,0.535,23.69,12.07,77.15,99.06,49.79,2,0,0.172,0,93,3.81,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-11 18:00:00,69,18,0.532,21.65,12.04,79.29,98.94,46.19,0,0,0.128,1,93,1.9,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-11 19:00:00,69,19,0.567,20.66,12.0,77.17,99.69,45.55,1,0,0.2,0,93,2.63,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-11 20:00:00,69,20,0.443,20.05,12.03,78.24,99.39,43.46,0,0,0.007,0,93,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-11 21:00:00,69,21,0.4,18.48,12.03,78.07,98.83,46.85,0,0,0.13,1,93,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-11 22:00:00,69,22,0.306,18.98,11.99,77.99,99.57,45.93,2,0,0.226,0,93,2.09,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-11 23:00:00,69,23,0.273,18.35,11.95,77.6,99.13,51.79,2,0,0.355,1,93,6.22,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-12 00:00:00,70,0,0.245,17.88,11.99,78.0,99.07,44.82,1,0,0.171,0,94,2.33,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-12 01:00:00,70,1,0.267,18.69,12.0,78.12,99.14,42.35,1,0,0.276,0,94,7.7,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-12 02:00:00,70,2,0.26,17.69,12.06,76.42,99.38,41.6,1,0,0.256,1,94,1.05,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-12 03:00:00,70,3,0.243,19.61,11.96,76.63,99.13,41.26,1,0,0.259,0,94,0.85,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-12 04:00:00,70,4,0.312,21.89,12.02,76.59,98.36,47.38,0,1,0.237,0,94,3.37,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-12 05:00:00,70,5,0.404,21.27,12.0,79.7,99.15,49.96,2,0,0.144,0,94,5.53,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-12 06:00:00,70,6,0.473,21.59,12.03,79.05,99.5,44.93,0,0,0.133,0,94,3.49,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-12 07:00:00,70,7,0.613,24.61,12.03,78.59,98.63,48.18,0,0,0.053,0,94,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-12 08:00:00,70,8,0.66,24.5,12.0,76.89,99.43,49.41,0,0,0.199,1,94,3.47,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-12 09:00:00,70,9,0.598,24.99,11.98,78.64,99.62,47.4,1,0,0.087,0,94,2.69,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-12 10:00:00,70,10,0.503,26.2,12.07,80.91,99.43,49.12,1,0,0.191,0,94,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-12 11:00:00,70,11,0.371,26.13,11.96,79.51,99.49,47.04,0,0,0.22,2,94,4.07,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-12 12:00:00,70,12,0.323,26.26,11.96,79.89,99.43,50.18,0,0,0.159,0,94,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-12 13:00:00,70,13,0.299,25.97,12.02,76.43,99.45,46.58,0,0,0.066,0,94,1.06,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-12 14:00:00,70,14,0.318,26.02,12.01,78.41,99.58,47.86,0,0,0.15,0,94,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-12 15:00:00,70,15,0.335,25.23,11.96,77.51,99.23,38.57,0,0,0.12,0,94,1.39,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-12 16:00:00,70,16,0.417,23.82,12.01,78.12,99.01,43.31,0,0,0.231,0,94,1.93,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-12 17:00:00,70,17,0.575,22.19,12.01,77.75,99.16,48.45,0,0,0.137,1,94,0.44,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-12 18:00:00,70,18,0.553,21.54,12.0,78.04,99.63,47.34,0,0,0.145,0,94,0.27,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-12 19:00:00,70,19,0.537,21.89,12.05,76.83,98.7,48.64,1,0,0.058,0,94,0.97,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-12 20:00:00,70,20,0.485,20.56,12.0,79.13,99.3,45.56,0,0,0.056,0,94,5.32,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-12 21:00:00,70,21,0.379,20.16,11.91,81.03,99.29,46.79,1,0,0.073,0,94,4.38,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-12 22:00:00,70,22,0.327,17.39,12.02,78.78,99.29,48.48,1,0,0.151,0,94,2.94,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-12 23:00:00,70,23,0.303,18.63,12.01,78.87,99.5,45.1,0,0,0.124,0,94,0.78,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-13 00:00:00,71,0,0.228,18.22,11.98,79.02,99.43,47.68,0,0,0.018,0,95,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-13 01:00:00,71,1,0.239,18.26,11.99,77.67,99.15,40.09,0,0,0.206,1,95,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-13 02:00:00,71,2,0.238,17.96,11.95,78.8,98.98,50.1,1,0,0.195,1,95,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-13 03:00:00,71,3,0.292,18.95,12.03,79.39,99.36,45.15,0,0,0.075,0,95,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-13 04:00:00,71,4,0.317,19.53,12.05,78.03,99.24,49.06,0,0,0.087,0,95,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-13 05:00:00,71,5,0.418,21.99,12.0,79.57,99.2,47.76,1,0,0.161,0,95,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-13 06:00:00,71,6,0.502,21.5,12.02,79.44,99.09,49.16,0,0,0.078,0,95,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-13 07:00:00,71,7,0.611,24.78,12.02,78.25,99.1,46.84,0,0,0.207,0,95,1.61,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-13 08:00:00,71,8,0.604,25.33,12.0,79.32,99.27,49.47,1,0,0.313,0,95,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-13 09:00:00,71,9,0.6,26.57,12.03,77.47,99.29,51.57,1,0,0,0,95,4.82,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-13 10:00:00,71,10,0.483,26.4,12.05,76.31,98.85,45.7,2,0,0.172,0,95,4.61,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-13 11:00:00,71,11,0.411,25.32,12.08,77.45,99.11,47.82,0,0,0.068,2,95,3.11,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-13 12:00:00,71,12,0.286,26.65,12.03,78.05,99.67,43.75,0,0,0.082,0,95,4.04,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-13 13:00:00,71,13,0.319,27.3,11.99,74.57,98.9,44.71,2,0,0.205,0,95,2.09,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-13 14:00:00,71,14,0.35,25.82,11.95,80.01,98.88,43.71,0,0,0,0,95,3.41,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-13 15:00:00,71,15,0.35,24.53,12.04,77.8,98.65,48.25,0,1,0.185,1,95,4.49,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-13 16:00:00,71,16,0.442,24.1,11.98,77.63,99.29,48.49,0,0,0.098,0,95,1.13,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-13 17:00:00,71,17,0.515,23.22,11.96,77.28,99.41,46.18,0,0,0.093,0,95,0.73,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-13 18:00:00,71,18,0.563,23.06,12.04,77.65,99.57,47.67,1,0,0.087,0,95,9.97,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-13 19:00:00,71,19,0.568,21.3,12.05,77.94,99.44,45.2,0,0,0.109,0,95,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-13 20:00:00,71,20,0.475,20.96,12.02,77.0,99.43,48.55,1,0,0.125,0,95,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-13 21:00:00,71,21,0.39,19.59,12.01,80.56,99.5,49.33,0,0,0.123,0,95,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-13 22:00:00,71,22,0.271,17.83,12.06,78.46,99.35,46.23,0,0,0.028,0,95,3.73,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-13 23:00:00,71,23,0.25,16.48,12.04,77.97,99.31,47.59,1,0,0.164,0,95,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-14 00:00:00,72,0,0.162,18.06,12.0,77.33,99.42,46.75,1,0,0.262,0,96,5.03,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-14 01:00:00,72,1,0.157,19.56,11.99,78.04,99.24,46.97,0,0,0.022,0,96,4.22,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-14 02:00:00,72,2,0.203,20.97,11.98,78.85,99.76,45.4,0,0,0.105,0,96,1.9,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-14 03:00:00,72,3,0.223,19.45,12.02,75.46,99.14,44.19,0,0,0.139,0,96,0.23,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-14 04:00:00,72,4,0.211,20.29,11.97,78.71,99.13,45.64,1,0,0.048,0,96,0.93,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-14 05:00:00,72,5,0.254,20.57,11.96,79.05,99.53,47.39,0,0,0.178,0,96,0.28,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-14 06:00:00,72,6,0.343,21.77,12.03,78.93,99.52,44.14,1,0,0.095,0,96,1.04,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-14 07:00:00,72,7,0.435,22.43,12.09,77.59,99.58,50.78,0,0,0.137,1,96,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-14 08:00:00,72,8,0.475,24.62,11.97,78.38,99.07,47.64,0,0,0.096,0,96,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-14 09:00:00,72,9,0.435,24.38,12.07,80.19,99.21,45.6,0,0,0.131,1,96,2.54,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-14 10:00:00,72,10,0.344,25.37,12.01,80.2,99.33,45.22,0,0,0.252,1,96,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-14 11:00:00,72,11,0.309,26.55,11.93,77.81,99.41,47.83,0,0,0.025,1,96,0.97,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-14 12:00:00,72,12,0.245,26.29,11.97,76.5,99.14,43.38,0,0,0.17,0,96,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-14 13:00:00,72,13,0.195,25.24,11.96,77.46,99.32,42.49,0,0,0.17,0,96,1.3,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-14 14:00:00,72,14,0.201,26.28,11.98,77.86,99.54,46.43,0,0,0.089,1,96,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-14 15:00:00,72,15,0.237,24.79,12.0,77.2,99.35,43.45,0,0,0.178,0,96,0.34,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-14 16:00:00,72,16,0.31,24.26,11.93,79.85,99.41,44.3,0,0,0.224,0,96,3.54,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-14 17:00:00,72,17,0.401,22.16,11.94,78.81,99.35,48.93,0,0,0.27,0,96,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-14 18:00:00,72,18,0.401,22.27,12.01,76.29,99.21,44.51,0,0,0.135,0,96,1.58,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-14 19:00:00,72,19,0.359,21.66,11.95,78.45,99.27,46.93,0,0,0.198,0,96,2.44,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-14 20:00:00,72,20,0.342,19.41,11.99,78.95,98.82,43.32,0,0,0.114,1,96,3.23,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-14 21:00:00,72,21,0.271,19.31,11.95,77.3,98.67,46.78,0,2,0.408,1,96,11.85,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-14 22:00:00,72,22,0.219,19.42,12.02,80.46,99.09,44.78,0,0,0.17,0,96,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-14 23:00:00,72,23,0.175,18.53,12.03,76.08,99.69,43.69,0,0,0.156,0,96,0.56,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-15 00:00:00,73,0,0.19,19.6,12.02,78.57,99.21,38.5,1,0,0.194,0,97,4.23,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-15 01:00:00,73,1,0.161,19.02,11.99,78.35,99.63,45.19,0,0,0.158,0,97,2.17,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-15 02:00:00,73,2,0.195,18.24,12.05,76.75,99.39,44.38,0,0,0.11,0,97,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-15 03:00:00,73,3,0.172,18.85,12.02,77.05,99.43,44.64,0,0,0.056,0,97,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-15 04:00:00,73,4,0.213,18.31,12.08,80.06,99.09,46.8,0,0,0.156,0,97,0.81,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-15 05:00:00,73,5,0.267,20.85,11.98,77.95,99.81,47.11,2,0,0.195,0,97,1.89,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-15 06:00:00,73,6,0.331,21.24,12.01,77.24,98.86,42.23,2,0,0.264,0,97,4.84,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-15 07:00:00,73,7,0.44,23.79,12.02,78.55,99.32,45.27,1,0,0.191,1,97,8.69,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-15 08:00:00,73,8,0.448,24.27,12.04,78.95,99.76,48.1,0,0,0.153,0,97,0.47,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-15 09:00:00,73,9,0.402,23.89,12.03,77.86,99.32,45.63,3,0,0.154,0,97,2.85,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-15 10:00:00,73,10,0.361,25.74,12.02,78.5,99.19,43.45,1,0,0.243,0,97,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-15 11:00:00,73,11,0.297,26.84,11.97,77.04,99.25,45.19,0,0,0.037,0,97,4.64,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-15 12:00:00,73,12,0.23,24.8,11.95,81.53,98.91,41.52,1,0,0.038,0,97,0.23,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-15 13:00:00,73,13,0.224,26.32,11.99,78.82,98.78,43.01,0,1,0.422,1,97,6.09,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-15 14:00:00,73,14,0.229,26.32,12.02,75.38,99.3,44.25,1,0,0.236,0,97,5.52,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-15 15:00:00,73,15,0.281,25.03,12.06,76.18,99.04,46.44,2,0,0.338,0,97,5.05,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-15 16:00:00,73,16,0.34,24.52,11.99,75.69,99.31,46.69,0,0,0.122,0,97,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-15 17:00:00,73,17,0.36,21.78,11.98,77.72,99.58,45.58,1,0,0.259,0,97,0.58,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-15 18:00:00,73,18,0.43,22.75,12.0,76.46,98.69,46.08,1,1,0.473,1,97,6.69,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-15 19:00:00,73,19,0.41,21.38,12.0,79.75,98.99,45.46,0,0,0.17,0,97,3.71,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-15 20:00:00,73,20,0.344,20.19,12.03,77.64,99.4,46.4,0,0,0.123,0,97,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-15 21:00:00,73,21,0.258,21.21,12.0,78.56,99.49,43.54,0,0,0.149,0,97,0.85,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-15 22:00:00,73,22,0.21,19.31,12.01,78.44,98.97,44.38,0,0,0.136,0,97,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-15 23:00:00,73,23,0.221,18.17,12.05,80.38,99.49,46.39,1,0,0.183,0,97,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-16 00:00:00,74,0,0.234,17.54,11.94,78.49,99.28,47.3,1,0,0.128,0,98,4.35,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-16 01:00:00,74,1,0.214,17.81,11.97,78.79,99.23,38.94,0,0,0.063,0,98,0.03,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-16 02:00:00,74,2,0.235,18.32,12.0,76.4,98.56,50.64,0,1,0.184,0,98,6.1,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-16 03:00:00,74,3,0.285,18.88,12.03,78.04,99.62,43.29,0,0,0.234,0,98,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-16 04:00:00,74,4,0.335,18.65,11.99,77.06,99.18,47.64,1,0,0.169,0,98,5.72,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-16 05:00:00,74,5,0.366,21.64,11.99,77.1,99.49,46.75,0,0,0.101,0,98,1.74,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-16 06:00:00,74,6,0.467,21.93,11.98,80.22,99.05,47.74,1,0,0.172,0,98,0.9,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-16 07:00:00,74,7,0.57,22.08,12.02,79.51,99.2,47.76,1,0,0.136,0,98,0.59,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-16 08:00:00,74,8,0.604,24.25,11.98,76.3,99.22,43.77,0,0,0.029,0,98,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-16 09:00:00,74,9,0.576,24.49,11.96,77.66,99.57,43.2,0,0,0.26,0,98,0.43,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-16 10:00:00,74,10,0.525,24.57,11.98,79.39,98.88,41.27,0,1,0.326,0,98,3.29,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-16 11:00:00,74,11,0.407,25.04,12.0,78.2,98.79,49.45,0,0,0.118,0,98,3.85,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-16 12:00:00,74,12,0.353,25.93,11.97,78.85,99.33,46.29,0,0,0.085,1,98,1.94,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-16 13:00:00,74,13,0.287,25.12,12.02,78.36,99.43,43.33,1,0,0.117,0,98,2.55,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-16 14:00:00,74,14,0.335,25.01,12.07,78.38,99.28,48.62,1,0,0.127,0,98,2.94,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-16 15:00:00,74,15,0.356,25.47,11.98,78.84,99.5,43.88,0,0,0.118,0,98,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-16 16:00:00,74,16,0.492,22.35,12.0,79.29,99.47,48.62,0,0,0.099,0,98,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-16 17:00:00,74,17,0.535,23.02,11.99,80.86,99.08,49.8,1,0,0.174,0,98,0.51,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-16 18:00:00,74,18,0.557,23.27,12.03,78.15,99.39,50.38,0,0,0.025,0,98,0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-16 19:00:00,74,19,0.541,19.0,11.99,77.85,99.63,42.89,0,0,0.211,0,98,1.11,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-16 20:00:00,74,20,0.475,21.32,11.96,80.03,99.06,50.51,0,0,0.148,0,98,2.74,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-16 21:00:00,74,21,0.382,19.21,12.02,79.89,99.18,49.43,0,0,0,0,98,4.0,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-16 22:00:00,74,22,0.299,19.12,12.02,77.16,98.94,46.74,1,0,0.292,0,98,2.61,정상,0,0,0,
ANT-012,TG-03,hipass_antenna,2026-03-16 23:00:00,74,23,0.242,17.18,12.03,78.52,98.96,43.63,0,0,0.091,0,98,2.7,정상,0,0,0,
