gate_id,location_id,collected_at,motor_temperature_c,motor_current_a,voltage_v,open_close_time_sec,vibration_mm_s,operation_count,error_count,days_since_maintenance,risk_score,risk_level,maintenance_event,failure_event
GATE-06,PARKING-02,2026-01-28 16:00:00,45.49,4.93,24.17,3.26,2.33,41711,0,29,20.89,정상,0,0
GATE-06,PARKING-02,2026-01-28 17:00:00,45.95,5.49,23.47,3.34,2.15,41767,0,29,21.46,정상,0,0
GATE-06,PARKING-02,2026-01-28 18:00:00,49.38,5.94,23.07,3.49,1.94,41816,1,29,34.63,정상,0,0
GATE-06,PARKING-02,2026-01-28 19:00:00,45.68,5.49,22.89,3.38,2.01,41857,1,29,29.05,정상,0,0
GATE-06,PARKING-02,2026-01-28 20:00:00,45.24,5.08,23.31,3.22,2.55,41890,1,29,27.78,정상,0,0
GATE-06,PARKING-02,2026-01-28 21:00:00,44.21,5.26,23.17,3.25,2.29,41907,1,29,26.29,정상,0,0
GATE-06,PARKING-02,2026-01-28 22:00:00,43.06,5.36,23.53,3.3,2.26,41927,1,29,22.68,정상,0,0
GATE-06,PARKING-02,2026-01-28 23:00:00,47.16,4.86,23.82,3.29,1.99,41950,0,29,17.54,정상,0,0
GATE-06,PARKING-02,2026-01-29 00:00:00,39.23,4.87,23.85,3.34,2.16,41956,0,30,9.92,정상,0,0
GATE-06,PARKING-02,2026-01-29 01:00:00,43.28,5.39,23.5,3.5,1.91,41964,1,30,24.08,정상,0,0
GATE-06,PARKING-02,2026-01-29 02:00:00,41.07,4.93,23.52,3.34,2.17,41979,0,30,12.04,정상,0,0
GATE-06,PARKING-02,2026-01-29 03:00:00,41.53,4.97,23.21,3.36,2.24,41986,0,30,16.36,정상,0,0
GATE-06,PARKING-02,2026-01-29 04:00:00,37.32,4.6,23.48,2.91,2.03,41986,1,30,16.72,정상,0,0
GATE-06,PARKING-02,2026-01-29 05:00:00,40.76,4.82,23.39,3.59,2.41,41986,0,30,20.7,정상,0,0
GATE-06,PARKING-02,2026-01-29 06:00:00,44.32,5.05,23.53,3.34,2.16,42005,0,30,15.54,정상,0,0
GATE-06,PARKING-02,2026-01-29 07:00:00,42.21,5.69,23.87,3.43,1.8,42053,2,30,24.81,정상,0,0
GATE-06,PARKING-02,2026-01-29 08:00:00,44.95,5.65,23.37,3.24,2.06,42096,1,30,23.5,정상,0,0
GATE-06,PARKING-02,2026-01-29 09:00:00,45.78,6.06,23.33,2.94,2.3,42143,0,30,23.14,정상,0,0
GATE-06,PARKING-02,2026-01-29 10:00:00,42.39,5.41,23.92,3.56,2.03,42165,1,30,19.59,정상,0,0
GATE-06,PARKING-02,2026-01-29 11:00:00,44.91,5.25,23.73,3.61,2.13,42196,1,30,19.88,정상,0,0
GATE-06,PARKING-02,2026-01-29 12:00:00,42.63,5.05,23.43,3.47,2.2,42216,1,30,19.98,정상,0,0
GATE-06,PARKING-02,2026-01-29 13:00:00,45.15,5.35,23.64,3.49,2.28,42249,1,30,25.83,정상,0,0
GATE-06,PARKING-02,2026-01-29 14:00:00,46.23,5.04,23.72,3.38,2.06,42278,1,30,21.94,정상,0,0
GATE-06,PARKING-02,2026-01-29 15:00:00,45.9,6.13,23.3,3.4,2.3,42308,0,30,26.49,정상,0,0
GATE-06,PARKING-02,2026-01-29 16:00:00,46.52,5.49,23.85,3.31,2.03,42343,0,30,16.01,정상,0,0
GATE-06,PARKING-02,2026-01-29 17:00:00,43.42,5.28,23.86,3.66,2.01,42380,0,30,19.01,정상,0,0
GATE-06,PARKING-02,2026-01-29 18:00:00,42.9,5.16,23.5,3.6,2.17,42418,0,30,16.13,정상,0,0
GATE-06,PARKING-02,2026-01-29 19:00:00,42.07,5.31,24.02,3.46,2.15,42454,1,30,21.15,정상,0,0
GATE-06,PARKING-02,2026-01-29 20:00:00,45.39,5.92,24.01,3.54,2.21,42499,0,30,23.19,정상,0,0
GATE-06,PARKING-02,2026-01-29 21:00:00,43.69,5.38,23.39,3.62,2.2,42514,1,30,24.17,정상,0,0
GATE-06,PARKING-02,2026-01-29 22:00:00,46.12,5.31,24.25,3.49,2.11,42538,0,30,21.71,정상,0,0
GATE-06,PARKING-02,2026-01-29 23:00:00,46.02,4.98,23.82,3.22,2.28,42563,0,30,13.67,정상,0,0
GATE-06,PARKING-02,2026-01-30 00:00:00,43.33,5.23,23.23,2.98,2.09,42569,0,31,15.92,정상,0,0
GATE-06,PARKING-02,2026-01-30 01:00:00,45.64,4.7,23.73,3.9,1.92,42579,0,31,14.52,정상,0,0
GATE-06,PARKING-02,2026-01-30 02:00:00,40.79,5.09,23.79,3.52,1.98,42579,1,31,17.57,정상,0,0
GATE-06,PARKING-02,2026-01-30 03:00:00,38.33,4.33,23.63,3.49,2.75,42579,0,31,19.63,정상,0,0
GATE-06,PARKING-02,2026-01-30 04:00:00,43.46,5.14,23.6,3.56,1.79,42579,1,31,16.95,정상,0,0
GATE-06,PARKING-02,2026-01-30 05:00:00,40.84,5.47,23.83,3.49,2.11,42583,0,31,14.62,정상,0,0
GATE-06,PARKING-02,2026-01-30 06:00:00,44.95,5.48,23.51,3.67,2.01,42602,0,31,22.17,정상,0,0
GATE-06,PARKING-02,2026-01-30 07:00:00,48.16,5.39,23.9,3.48,1.95,42655,0,31,20.52,정상,0,0
GATE-06,PARKING-02,2026-01-30 08:00:00,46.77,5.88,23.73,3.58,2.47,42702,0,31,26.36,정상,0,0
GATE-06,PARKING-02,2026-01-30 09:00:00,45.5,5.91,23.51,3.74,2.23,42744,0,31,26.68,정상,0,0
GATE-06,PARKING-02,2026-01-30 10:00:00,45.44,5.57,23.84,3.41,2.13,42779,0,31,22.52,정상,0,0
GATE-06,PARKING-02,2026-01-30 11:00:00,41.57,5.73,23.45,3.53,2.33,42795,0,31,20.25,정상,0,0
GATE-06,PARKING-02,2026-01-30 12:00:00,42.37,5.41,23.75,3.51,2.21,42805,0,31,19.72,정상,0,0
GATE-06,PARKING-02,2026-01-30 13:00:00,46.48,5.27,23.43,3.45,1.9,42834,1,31,27.45,정상,0,0
GATE-06,PARKING-02,2026-01-30 14:00:00,45.96,5.41,23.56,3.38,2.32,42854,0,31,22.45,정상,0,0
GATE-06,PARKING-02,2026-01-30 15:00:00,44.87,5.15,23.13,3.42,2.69,42871,1,31,29.72,정상,0,0
GATE-06,PARKING-02,2026-01-30 16:00:00,44.03,5.51,23.25,3.69,2.25,42885,0,31,22.57,정상,0,0
GATE-06,PARKING-02,2026-01-30 17:00:00,45.28,4.96,23.82,3.55,2.23,42915,0,31,20.23,정상,0,0
GATE-06,PARKING-02,2026-01-30 18:00:00,45.39,5.42,24.06,3.87,1.78,42960,2,31,27.51,정상,0,0
GATE-06,PARKING-02,2026-01-30 19:00:00,45.42,5.48,23.49,3.61,2.08,43004,1,31,29.01,정상,0,0
GATE-06,PARKING-02,2026-01-30 20:00:00,49.83,6.01,24.06,3.44,2.13,43064,0,31,25.56,정상,0,0
GATE-06,PARKING-02,2026-01-30 21:00:00,43.8,5.44,24.12,4,2.11,43086,0,31,21.39,정상,0,0
GATE-06,PARKING-02,2026-01-30 22:00:00,43.81,5.22,24.09,3.54,2.36,43103,0,31,18.59,정상,0,0
GATE-06,PARKING-02,2026-01-30 23:00:00,46.23,5.3,23.92,3.5,2.11,43124,1,31,24.18,정상,0,0
GATE-06,PARKING-02,2026-01-31 00:00:00,44.96,4.92,23.46,3.45,2.13,43137,2,32,31.86,정상,0,0
GATE-06,PARKING-02,2026-01-31 01:00:00,41.32,5.17,23.58,3.36,2.32,43155,1,32,21.17,정상,0,0
GATE-06,PARKING-02,2026-01-31 02:00:00,42.61,4.89,23.82,3.52,2.32,43158,0,32,11.7,정상,0,0
GATE-06,PARKING-02,2026-01-31 03:00:00,43,5.28,23.42,3.5,2.31,43167,0,32,18.54,정상,0,0
GATE-06,PARKING-02,2026-01-31 04:00:00,38.97,5.23,23.88,3.69,1.76,43170,0,32,13.29,정상,0,0
GATE-06,PARKING-02,2026-01-31 05:00:00,42.49,4.65,23.66,3.65,1.85,43176,0,32,11.76,정상,0,0
GATE-06,PARKING-02,2026-01-31 06:00:00,45.86,5.46,23.64,3.61,1.99,43197,0,32,22.71,정상,0,0
GATE-06,PARKING-02,2026-01-31 07:00:00,44.12,6.06,24.14,3.43,2.09,43240,0,32,20.08,정상,0,0
GATE-06,PARKING-02,2026-01-31 08:00:00,45.91,5.67,24.01,3.39,2.38,43288,0,32,22.68,정상,0,0
GATE-06,PARKING-02,2026-01-31 09:00:00,48.17,6,23.78,3.58,2.54,43331,0,32,28.25,정상,0,0
GATE-06,PARKING-02,2026-01-31 10:00:00,46.28,5.22,23.73,3.61,2.19,43357,0,32,20.47,정상,0,0
GATE-06,PARKING-02,2026-01-31 11:00:00,45.5,5.18,23.2,3.27,2.35,43378,0,32,25.46,정상,0,0
GATE-06,PARKING-02,2026-01-31 12:00:00,42.17,5.46,23.76,3.4,2.17,43399,0,32,16.32,정상,0,0
GATE-06,PARKING-02,2026-01-31 13:00:00,41.23,5.29,23.42,3.61,2.01,43424,0,32,20.21,정상,0,0
GATE-06,PARKING-02,2026-01-31 14:00:00,44.75,5.32,23.82,3.36,2.32,43446,0,32,16,정상,0,0
GATE-06,PARKING-02,2026-01-31 15:00:00,43.54,5.21,23.67,3.63,1.84,43468,1,32,20.34,정상,0,0
GATE-06,PARKING-02,2026-01-31 16:00:00,45.62,6.18,23.54,3.5,2.35,43492,0,32,30.89,정상,0,0
GATE-06,PARKING-02,2026-01-31 17:00:00,44.57,6.04,23.47,3.63,2.34,43531,2,32,35.64,정상,0,0
GATE-06,PARKING-02,2026-01-31 18:00:00,49.63,6.26,23.53,3.5,2.47,43590,1,32,38.33,정상,0,0
GATE-06,PARKING-02,2026-01-31 19:00:00,48.48,5.39,23.63,3.73,2.46,43635,0,32,28.29,정상,0,0
GATE-06,PARKING-02,2026-01-31 20:00:00,46.08,5.57,23.48,3.4,2.41,43686,0,32,23.92,정상,0,0
GATE-06,PARKING-02,2026-01-31 21:00:00,45.51,5.75,24.14,3.15,2,43711,1,32,20.39,정상,0,0
GATE-06,PARKING-02,2026-01-31 22:00:00,44.37,5.61,23.38,3.63,1.91,43732,0,32,20.84,정상,0,0
GATE-06,PARKING-02,2026-01-31 23:00:00,44.14,5.37,23.38,3.45,1.9,43765,1,32,24.24,정상,0,0
GATE-06,PARKING-02,2026-02-01 00:00:00,41.73,5.23,24.25,3.47,2.36,43769,0,33,17.91,정상,0,0
GATE-06,PARKING-02,2026-02-01 01:00:00,39.38,5.32,23.79,3.62,2.24,43779,0,33,17.11,정상,0,0
GATE-06,PARKING-02,2026-02-01 02:00:00,44.56,5,23.56,3.27,2.05,43788,1,33,22.9,정상,0,0
GATE-06,PARKING-02,2026-02-01 03:00:00,42.43,5.11,23.49,3.41,2.2,43797,0,33,16.29,정상,0,0
GATE-06,PARKING-02,2026-02-01 04:00:00,43.2,5.02,23.49,3.86,2.13,43797,0,33,20.26,정상,0,0
GATE-06,PARKING-02,2026-02-01 05:00:00,40.26,4.63,23.35,3.45,2.38,43798,0,33,18.45,정상,0,0
GATE-06,PARKING-02,2026-02-01 06:00:00,45.89,5.15,23.68,3.52,2.42,43817,0,33,22.72,정상,0,0
GATE-06,PARKING-02,2026-02-01 07:00:00,44.77,5,23.91,3.64,2.09,43856,0,33,18.49,정상,0,0
GATE-06,PARKING-02,2026-02-01 08:00:00,46.95,5.38,24.1,3.58,2.38,43893,0,33,21.2,정상,0,0
GATE-06,PARKING-02,2026-02-01 09:00:00,46.89,5.45,23.65,3.64,2.01,43926,0,33,23.32,정상,0,0
GATE-06,PARKING-02,2026-02-01 10:00:00,44.15,5.5,23.4,3.31,2.53,43951,1,33,31.53,정상,0,0
GATE-06,PARKING-02,2026-02-01 11:00:00,40.18,5.85,23.76,2.88,2.01,43970,0,33,11.23,정상,0,0
GATE-06,PARKING-02,2026-02-01 12:00:00,43.18,4.99,23.73,3.42,2.16,43992,1,33,20.04,정상,0,0
GATE-06,PARKING-02,2026-02-01 13:00:00,45.09,5.69,23.1,3.47,2.27,44012,0,33,24.88,정상,0,0
GATE-06,PARKING-02,2026-02-01 14:00:00,44.68,5.72,23.61,3.67,2.34,44035,1,33,28.94,정상,0,0
GATE-06,PARKING-02,2026-02-01 15:00:00,46.38,5.13,23.42,3.51,2.14,44060,0,33,20.59,정상,0,0
GATE-06,PARKING-02,2026-02-01 16:00:00,43.27,5.48,23.81,3.58,2.59,44086,1,33,30.93,정상,0,0
GATE-06,PARKING-02,2026-02-01 17:00:00,46.92,6,23.3,3.37,2.12,44134,2,33,34.28,정상,0,0
GATE-06,PARKING-02,2026-02-01 18:00:00,46.23,5.86,23.66,3.5,2.26,44172,0,33,27.14,정상,0,0
GATE-06,PARKING-02,2026-02-01 19:00:00,46.56,5.95,23.67,3.86,2.35,44216,0,33,29.33,정상,0,0
GATE-06,PARKING-02,2026-02-01 20:00:00,44.16,5.01,24.06,3.43,2.43,44253,0,33,17.75,정상,0,0
GATE-06,PARKING-02,2026-02-01 21:00:00,42.29,5.55,23.79,3.55,2.14,44273,1,33,22.14,정상,0,0
GATE-06,PARKING-02,2026-02-01 22:00:00,46.81,6.47,23.9,3.52,2.23,44298,0,33,29.17,정상,0,0
GATE-06,PARKING-02,2026-02-01 23:00:00,45.81,5.61,23.75,3.45,2.37,44318,1,33,29.39,정상,0,0
GATE-06,PARKING-02,2026-02-02 00:00:00,43.09,5.41,23.76,3.59,2.48,44324,0,34,21.12,정상,0,0
GATE-06,PARKING-02,2026-02-02 01:00:00,41.8,4.56,23.57,3.36,2.5,44324,1,34,22.86,정상,0,0
GATE-06,PARKING-02,2026-02-02 02:00:00,42.27,4.83,23.38,3.57,2.31,44330,0,34,21.11,정상,0,0
GATE-06,PARKING-02,2026-02-02 03:00:00,42.63,5.24,23.74,3.44,2.26,44339,1,34,21.53,정상,0,0
GATE-06,PARKING-02,2026-02-02 04:00:00,39.03,4.85,23.35,3.2,2.32,44344,2,34,25.13,정상,0,0
GATE-06,PARKING-02,2026-02-02 05:00:00,39.87,5.05,23.1,3.54,2.31,44355,0,34,22.21,정상,0,0
GATE-06,PARKING-02,2026-02-02 06:00:00,39.91,5.5,23.67,3.44,2.24,44379,1,34,22.23,정상,0,0
GATE-06,PARKING-02,2026-02-02 07:00:00,45.28,6.36,23.51,3.28,2.28,44435,0,34,22.53,정상,0,0
GATE-06,PARKING-02,2026-02-02 08:00:00,47.25,4.87,24.13,3.67,2.35,44473,1,34,26.31,정상,0,0
GATE-06,PARKING-02,2026-02-02 09:00:00,45.37,5.97,23.28,3.64,1.95,44514,1,34,31.42,정상,0,0
GATE-06,PARKING-02,2026-02-02 10:00:00,46.83,4.71,24.11,3.39,2.44,44534,0,34,24.2,정상,0,0
GATE-06,PARKING-02,2026-02-02 11:00:00,43.47,5.23,23.23,3.47,2.26,44549,1,34,26.73,정상,0,0
GATE-06,PARKING-02,2026-02-02 12:00:00,43.72,5.32,23.41,3.44,2.39,44575,0,34,22.7,정상,0,0
GATE-06,PARKING-02,2026-02-02 13:00:00,42.3,4.86,22.95,3.52,2.39,44599,1,34,32.09,정상,0,0
GATE-06,PARKING-02,2026-02-02 14:00:00,41.4,5.07,23.81,3.45,2.39,44615,0,34,13.75,정상,0,0
GATE-06,PARKING-02,2026-02-02 15:00:00,47.74,5.13,24.14,3.33,2.18,44639,1,34,25.65,정상,0,0
GATE-06,PARKING-02,2026-02-02 16:00:00,44.87,5.54,23.93,3.52,2.58,44660,0,34,21.71,정상,0,0
GATE-06,PARKING-02,2026-02-02 17:00:00,46.54,5.87,23.75,3.43,2.06,44707,1,34,25.51,정상,0,0
GATE-06,PARKING-02,2026-02-02 18:00:00,48.17,6.04,23.68,4.02,2.47,44761,0,34,31.71,정상,0,0
GATE-06,PARKING-02,2026-02-02 19:00:00,46.86,5.53,23.76,3.3,2.57,44811,1,34,28.28,정상,0,0
GATE-06,PARKING-02,2026-02-02 20:00:00,46.47,5.46,23.13,3.48,2.03,44859,1,34,28.74,정상,0,0
GATE-06,PARKING-02,2026-02-02 21:00:00,45.29,5.33,23.36,3.58,2.31,44879,1,34,30.16,정상,0,0
GATE-06,PARKING-02,2026-02-02 22:00:00,45.73,5.88,23.68,3.72,2.39,44899,0,34,29.55,정상,0,0
GATE-06,PARKING-02,2026-02-02 23:00:00,42.15,5.14,23.23,3.63,2.43,44922,0,34,19.22,정상,0,0
GATE-06,PARKING-02,2026-02-03 00:00:00,41.71,5.04,23.72,3.39,2.52,44926,2,35,29.49,정상,0,0
GATE-06,PARKING-02,2026-02-03 01:00:00,42.23,4.8,23.67,3.34,2.24,44935,0,35,12.28,정상,0,0
GATE-06,PARKING-02,2026-02-03 02:00:00,41.24,4.84,23.65,3.42,2,44940,0,35,11.38,정상,0,0
GATE-06,PARKING-02,2026-02-03 03:00:00,40.66,5.23,23.5,3.33,2.44,44940,1,35,21.34,정상,0,0
GATE-06,PARKING-02,2026-02-03 04:00:00,40.98,5.17,24,3.43,2.49,44945,1,35,20.52,정상,0,0
GATE-06,PARKING-02,2026-02-03 05:00:00,43.59,4.49,23.25,3.46,2.19,44952,0,35,18.61,정상,0,0
GATE-06,PARKING-02,2026-02-03 06:00:00,43.06,5.34,23.77,3.57,2.43,44966,0,35,17.73,정상,0,0
GATE-06,PARKING-02,2026-02-03 07:00:00,45.81,6.37,23.43,3.35,2.19,45012,1,35,31.96,정상,0,0
GATE-06,PARKING-02,2026-02-03 08:00:00,44.29,5.34,23.63,3.76,2.28,45036,1,35,27.75,정상,0,0
GATE-06,PARKING-02,2026-02-03 09:00:00,46.77,6.02,23.71,3.31,2.05,45089,0,35,21.81,정상,0,0
GATE-06,PARKING-02,2026-02-03 10:00:00,43.54,5.6,23.47,3.72,2.24,45114,1,35,26.64,정상,0,0
GATE-06,PARKING-02,2026-02-03 11:00:00,45.61,4.93,23.53,3.79,2.14,45133,0,35,21.01,정상,0,0
GATE-06,PARKING-02,2026-02-03 12:00:00,44.89,5.07,23.63,3.2,2.28,45161,0,35,11.83,정상,0,0
GATE-06,PARKING-02,2026-02-03 13:00:00,41.58,5.23,23.61,3.62,2.1,45178,0,35,18.14,정상,0,0
GATE-06,PARKING-02,2026-02-03 14:00:00,44.95,5.66,23.86,3.58,2.44,45196,1,35,27.34,정상,0,0
GATE-06,PARKING-02,2026-02-03 15:00:00,47.8,4.98,23.17,3.5,2.27,45217,1,35,31.78,정상,0,0
GATE-06,PARKING-02,2026-02-03 16:00:00,43.01,5.39,23.76,3.97,2.2,45237,0,35,20.37,정상,0,0
GATE-06,PARKING-02,2026-02-03 17:00:00,44.55,5.17,23.34,3.54,1.98,45268,0,35,21.81,정상,0,0
GATE-06,PARKING-02,2026-02-03 18:00:00,46.64,6.17,23.46,3.56,2.22,45304,0,35,31.17,정상,0,0
GATE-06,PARKING-02,2026-02-03 19:00:00,43.98,5.8,23.61,3.59,2.47,45343,1,35,27.84,정상,0,0
GATE-06,PARKING-02,2026-02-03 20:00:00,44.53,5.14,23.52,3.65,2.46,45372,1,35,28.75,정상,0,0
GATE-06,PARKING-02,2026-02-03 21:00:00,49.46,5.45,23.54,3.42,2.66,45402,0,35,29.4,정상,0,0
GATE-06,PARKING-02,2026-02-03 22:00:00,45.65,4.76,23.37,3.69,2.4,45425,2,35,34.43,정상,0,0
GATE-06,PARKING-02,2026-02-03 23:00:00,44.66,5.52,23.74,3.62,2.38,45443,1,35,28.2,정상,0,0
GATE-06,PARKING-02,2026-02-04 00:00:00,38.76,4.67,23.26,3.85,2.36,45445,1,36,23.25,정상,0,0
GATE-06,PARKING-02,2026-02-04 01:00:00,39.88,5.23,23.67,3.64,2.79,45454,0,36,20.66,정상,0,0
GATE-06,PARKING-02,2026-02-04 02:00:00,41.5,5.21,23.13,3.63,2.31,45454,0,36,20.7,정상,0,0
GATE-06,PARKING-02,2026-02-04 03:00:00,41.15,5.29,23.44,3.57,2.4,45460,0,36,17.48,정상,0,0
GATE-06,PARKING-02,2026-02-04 04:00:00,44.39,5.11,23.31,3.44,2.26,45460,0,36,23.06,정상,0,0
GATE-06,PARKING-02,2026-02-04 05:00:00,40.6,4.92,23.61,3.57,2.51,45460,1,36,23.58,정상,0,0
GATE-06,PARKING-02,2026-02-04 06:00:00,47.72,5.26,22.95,3.58,2.17,45493,0,36,28.23,정상,0,0
GATE-06,PARKING-02,2026-02-04 07:00:00,49,5.43,23.26,3.24,2.13,45534,1,36,32.56,정상,0,0
GATE-06,PARKING-02,2026-02-04 08:00:00,47.08,5.73,23.83,3.53,2.56,45585,0,36,32.37,정상,0,0
GATE-06,PARKING-02,2026-02-04 09:00:00,45.73,5.66,23.29,3.64,2.37,45612,1,36,31.8,정상,0,0
GATE-06,PARKING-02,2026-02-04 10:00:00,44.41,5.86,23.68,3.87,2.45,45633,1,36,33.06,정상,0,0
GATE-06,PARKING-02,2026-02-04 11:00:00,44.47,5.54,23.61,3.84,2.22,45657,0,36,24.11,정상,0,0
GATE-06,PARKING-02,2026-02-04 12:00:00,44.53,4.91,23.39,3.77,2.29,45674,1,36,27.89,정상,0,0
GATE-06,PARKING-02,2026-02-04 13:00:00,44.07,5.59,24.16,3.63,2.16,45691,0,36,20.63,정상,0,0
GATE-06,PARKING-02,2026-02-04 14:00:00,43.69,5.19,23.92,3.3,2.25,45703,1,36,19.27,정상,0,0
GATE-06,PARKING-02,2026-02-04 15:00:00,43.62,5.89,23.45,3.71,2.34,45728,1,36,30.47,정상,0,0
GATE-06,PARKING-02,2026-02-04 16:00:00,44.43,5.01,23.61,3.94,2.55,45742,0,36,27,정상,0,0
GATE-06,PARKING-02,2026-02-04 17:00:00,49.11,5.84,23.14,3.62,2.46,45782,2,36,43.93,주의,0,0
GATE-06,PARKING-02,2026-02-04 18:00:00,45.59,5.58,23.34,3.27,2.38,45821,1,36,29.22,정상,0,0
GATE-06,PARKING-02,2026-02-04 19:00:00,49.04,6.34,23.53,3.62,1.99,45869,1,36,38.11,정상,0,0
GATE-06,PARKING-02,2026-02-04 20:00:00,47.98,6.16,23.7,3.61,2.38,45912,1,36,33.52,정상,0,0
GATE-06,PARKING-02,2026-02-04 21:00:00,46.47,5.33,23.69,3.69,2.47,45939,0,36,24.99,정상,0,0
GATE-06,PARKING-02,2026-02-04 22:00:00,45.97,5.2,23.88,3.52,2.67,45963,1,36,27.35,정상,0,0
GATE-06,PARKING-02,2026-02-04 23:00:00,45.14,5.39,23.6,3.35,2.33,45992,0,36,21.6,정상,0,0
GATE-06,PARKING-02,2026-02-05 00:00:00,40.46,5.27,23.6,3.53,2.74,46001,0,37,21.49,정상,0,0
GATE-06,PARKING-02,2026-02-05 01:00:00,41.49,4.69,23.31,3.7,2.63,46002,0,37,22.38,정상,0,0
GATE-06,PARKING-02,2026-02-05 02:00:00,41.41,5.31,23.69,3.46,2.07,46006,0,37,17.72,정상,0,0
GATE-06,PARKING-02,2026-02-05 03:00:00,40.8,4.96,23.66,3.67,2.42,46014,1,37,23.71,정상,0,0
GATE-06,PARKING-02,2026-02-05 04:00:00,42.21,4.99,23.39,3.61,2.15,46014,1,37,25.33,정상,0,0
GATE-06,PARKING-02,2026-02-05 05:00:00,43.33,5.55,23.58,3.38,2.3,46023,1,37,23.14,정상,0,0
GATE-06,PARKING-02,2026-02-05 06:00:00,43.67,4.98,23.85,3.68,2.54,46046,0,37,16.52,정상,0,0
GATE-06,PARKING-02,2026-02-05 07:00:00,44,5.26,23.74,3.75,2.33,46080,1,37,25.13,정상,0,0
GATE-06,PARKING-02,2026-02-05 08:00:00,51.69,6.75,23.68,3.49,2.23,46141,0,37,33.72,정상,0,0
GATE-06,PARKING-02,2026-02-05 09:00:00,49.68,5.95,23.94,3.88,2.61,46191,0,37,33.1,정상,0,0
GATE-06,PARKING-02,2026-02-05 10:00:00,47.06,5.49,23.75,3.72,2.4,46217,1,37,31.5,정상,0,0
GATE-06,PARKING-02,2026-02-05 11:00:00,44.33,5.27,23.65,3.49,2.24,46233,2,37,30.75,정상,0,0
GATE-06,PARKING-02,2026-02-05 12:00:00,45.08,5.03,23.94,3.61,2.02,46255,0,37,19.04,정상,0,0
GATE-06,PARKING-02,2026-02-05 13:00:00,45.63,5.64,23.94,3.5,2.21,46278,1,37,27.42,정상,0,0
GATE-06,PARKING-02,2026-02-05 14:00:00,45.16,5.66,23.68,3.64,2.37,46297,0,37,24.8,정상,0,0
GATE-06,PARKING-02,2026-02-05 15:00:00,43.78,5.19,23.7,3.67,2.46,46321,1,37,26.12,정상,0,0
GATE-06,PARKING-02,2026-02-05 16:00:00,45.6,5.49,23.69,3.71,2.45,46348,0,37,27.7,정상,0,0
GATE-06,PARKING-02,2026-02-05 17:00:00,47.3,5.56,23.12,3.73,2.54,46398,0,37,30.77,정상,0,0
GATE-06,PARKING-02,2026-02-05 18:00:00,46.17,5.71,23.44,3.77,2.43,46440,0,37,30.07,정상,0,0
GATE-06,PARKING-02,2026-02-05 19:00:00,47.18,5.44,23.8,3.39,2.45,46484,0,37,22.63,정상,0,0
GATE-06,PARKING-02,2026-02-05 20:00:00,46.26,6.07,23.97,3.51,2.09,46526,0,37,22.54,정상,0,0
GATE-06,PARKING-02,2026-02-05 21:00:00,43.62,5.73,23.77,3.68,2.14,46551,0,37,16.37,정상,0,0
GATE-06,PARKING-02,2026-02-05 22:00:00,46.55,5.65,23.42,3.68,2.12,46572,1,37,28.39,정상,0,0
GATE-06,PARKING-02,2026-02-05 23:00:00,41.31,5.28,23.88,3.83,2.52,46593,0,37,19.38,정상,0,0
GATE-06,PARKING-02,2026-02-06 00:00:00,41.52,4.75,23.43,3.43,2.48,46599,1,38,20.61,정상,0,0
GATE-06,PARKING-02,2026-02-06 01:00:00,44.72,4.93,23.81,3.67,2.29,46606,0,38,19.33,정상,0,0
GATE-06,PARKING-02,2026-02-06 02:00:00,41.67,5.4,23.41,3.71,2.44,46608,2,38,30.7,정상,0,0
GATE-06,PARKING-02,2026-02-06 03:00:00,44.51,5.48,23.51,3.45,2.75,46610,1,38,35.56,정상,0,0
GATE-06,PARKING-02,2026-02-06 04:00:00,47.07,5.83,23.58,3.59,2.47,46621,1,38,33.78,정상,0,0
GATE-06,PARKING-02,2026-02-06 05:00:00,42.14,5.56,23.46,3.83,2.36,46627,1,38,28.21,정상,0,0
GATE-06,PARKING-02,2026-02-06 06:00:00,44.32,5.09,23.77,3.81,2.43,46643,1,38,24.15,정상,0,0
GATE-06,PARKING-02,2026-02-06 07:00:00,49.8,6.07,23.63,3.34,2.5,46695,1,38,38.09,정상,0,0
GATE-06,PARKING-02,2026-02-06 08:00:00,48.78,5.41,23.28,3.55,2.55,46736,1,38,36.22,정상,0,0
GATE-06,PARKING-02,2026-02-06 09:00:00,47.22,5.65,24.29,3.69,2.43,46775,2,38,35.07,정상,0,0
GATE-06,PARKING-02,2026-02-06 10:00:00,45.65,5.35,23.37,3.63,2.26,46799,1,38,25.55,정상,0,0
GATE-06,PARKING-02,2026-02-06 11:00:00,47.29,5.95,23.56,3.29,2.4,46829,1,38,29.97,정상,0,0
GATE-06,PARKING-02,2026-02-06 12:00:00,44.66,5.34,23.6,3.82,2.39,46851,0,38,25.1,정상,0,0
GATE-06,PARKING-02,2026-02-06 13:00:00,43.47,5.21,23.13,3.6,2.48,46869,1,38,30.55,정상,0,0
GATE-06,PARKING-02,2026-02-06 14:00:00,41.1,5.34,23.36,3.56,2.27,46893,1,38,22.39,정상,0,0
GATE-06,PARKING-02,2026-02-06 15:00:00,45.83,5.99,23.72,3.46,2.56,46916,0,38,24.2,정상,0,0
GATE-06,PARKING-02,2026-02-06 16:00:00,43.78,6,23.44,3.91,2.36,46942,1,38,35.54,정상,0,0
